Trip Start Timestamp,Trip ID,Trip Seconds,Trip Miles,Fare,Trip Total,Trips Pooled
01/01/2019,297010,901.320861250462947,6.0,10.983569576781926,14.238482610013131,1.264098851890509
01/02/2019,213631,1006.128904512921814,6.2,10.534625124630789,13.855397344018424,1.346344865679606
01/03/2019,226495,999.403801408419612,5.9,10.243051722996093,13.450853043113534,1.333702730744608
01/04/2019,277396,1004.575242613447923,5.6,10.082625560570448,13.205900121126476,1.313933870711906
01/05/2019,296107,943.790801267113804,5.5,9.998691351437149,13.114007166328388,1.242891927580233
01/06/2019,258491,952.629197921784511,6.4,10.658446522316057,13.99228375456012,1.269924291367978
01/07/2019,233607,1092.617802548724995,6.3,11.033284533425796,14.490138095176942,1.347862007559705
01/08/2019,227944,1041.186694977713824,5.9,10.273784350542238,13.466665409047836,1.346492998280279
01/09/2019,264425,1020.060028363430084,5.8,10.199754183605937,13.450089968800227,1.331481516498062
01/10/2019,286210,1024.243328325355508,5.9,10.486862793054051,13.885074875091716,1.310597114007198
01/11/2019,338270,1024.63277854967925,5.6,10.302775889082685,13.563113725722056,1.299160433972862
01/12/2019,372144,937.200908787996044,5.1,9.702044101208134,12.809593060750677,1.262094780515069
01/13/2019,262499,939.035706802692582,6.1,10.314601198480756,13.590166400633907,1.293330641259586
01/14/2019,242367,1070.66872140184101,6.3,10.877708186345501,14.344357028803426,1.350373606967945
01/15/2019,254897,1036.794144301423712,5.8,10.154287810370463,13.35415716936645,1.355759385163419
01/16/2019,263975,1049.774872620513306,5.9,10.389137228904252,13.678242485083815,1.338270669570982
01/17/2019,285115,1094.819928800659383,6.1,10.916910720235694,14.371342826578749,1.315925153008435
01/18/2019,347208,1060.039284809105781,5.7,10.416961878758554,13.740365458169167,1.344467869403931
01/19/2019,352631,915.065048350962766,4.9,9.518888016084802,12.610518871001132,1.321389781386208
01/20/2019,311343,893.242680901770716,5.5,9.785558050124782,12.941714861101743,1.351525487966648
01/21/2019,251522,994.668800343508719,6.3,10.551860274647943,14.065257711055097,1.368965736595606
01/22/2019,271637,1100.054734811531566,5.8,10.503668498768577,13.751743208767583,1.430018738242581
01/23/2019,283986,1076.289060024085694,5.9,10.641985872543013,14.009272006366511,1.386966258900087
01/24/2019,314915,1078.580575710906118,5.8,10.76224536779766,14.25911846053697,1.36481272724386
01/25/2019,381887,1152.731360323865437,5.4,10.793376051030802,14.080871409605459,1.412773935745391
